,Cell Volumes,Proto Halo Volumes
45142,9.823941719956176e-07,1.1015497336915648e-06
45143,9.823272241997725e-07,9.30602570491104e-07
45144,9.824067634645594e-07,7.829831916339306e-07
45145,9.761157041667768e-07,8.751469452425926e-07
45146,9.842036712747374e-07,9.275917637800006e-07
45147,9.831833917131528e-07,7.453430009871588e-07
45148,9.776548775992719e-07,1.0316084585406046e-06
45149,9.834168595386867e-07,7.711975030856436e-07
45150,9.790729215195476e-07,8.656562150971586e-07
45151,9.810489417114973e-07,7.362520632377443e-07
45152,9.835167459500197e-07,7.347862538111298e-07
45153,9.846708546080138e-07,7.519280487627338e-07
45154,9.817279067163807e-07,7.743619714602767e-07
45155,9.818614731188605e-07,6.655239852502829e-07
45156,9.831997709252632e-07,8.096816875294315e-07
45157,9.807664325533728e-07,7.574002238411423e-07
45158,9.81393257261289e-07,8.796254392879163e-07
45159,9.787764021462294e-07,6.841068216060855e-07
45160,9.830164016261768e-07,7.871239460356302e-07
45161,9.78735491129966e-07,1.3743484714322524e-06
45162,9.828709151084308e-07,7.668059095646369e-07
45163,9.82907218007704e-07,8.055230791810551e-07
45164,9.822045518559956e-07,8.4374062667991e-07
45165,9.793357206372632e-07,1.0627683195646628e-06
45166,9.818268269452201e-07,7.685818205107716e-07
45167,9.817287263751916e-07,7.783661767462051e-07
45168,9.825361448800905e-07,7.119206193623394e-07
45169,9.835460164852847e-07,8.290324768416938e-07
45170,9.81984985594797e-07,1.146748031251124e-06
45171,9.857734179106858e-07,7.420282368517612e-07
45172,9.83259052531399e-07,8.052176730742066e-07
45173,9.805383986233884e-07,6.988357685675896e-07
45174,9.802399197569754e-07,8.297731257110463e-07
45175,9.819291023744633e-07,8.301766447634641e-07
45176,9.841214940482231e-07,7.444558004846732e-07
45177,9.837499518394211e-07,7.41857888559366e-07
45178,9.851589901073657e-07,8.384548671592484e-07
45179,9.840068347480273e-07,6.74862738404409e-07
45180,9.79642876895992e-07,7.27417881682995e-07
45181,9.822793023391054e-07,8.29615244310481e-07
45182,9.81631068389196e-07,9.042641824990507e-07
45183,9.816784978202424e-07,7.48152736719619e-07
45184,9.805398023524226e-07,8.081646870162799e-07
45185,9.834502242438826e-07,1.0406848316033485e-06
45186,9.841822463748174e-07,7.392694711001949e-07
45187,9.839649311838243e-07,7.622062418864041e-07
45188,9.851563628098152e-07,7.175834869659736e-07
45189,9.82725932638011e-07,1.011036447394215e-06
45190,9.787983371751963e-07,7.907069593010457e-07
45191,9.829945522128313e-07,7.600816164213368e-07
45192,9.790938859859978e-07,9.110058986923124e-07
45193,9.83615023589874e-07,7.072135055027742e-07
45194,9.793852057950657e-07,6.774178492495911e-07
45195,9.841174789747089e-07,8.199606349190964e-07
45196,9.837259584352203e-07,7.125352526366769e-07
45197,9.838924431005024e-07,7.835752363181086e-07
45198,9.830703539423274e-07,1.0428843420336896e-06
45199,9.841145328389758e-07,9.210122994032978e-07
45200,9.825215325926517e-07,7.85195295545077e-07
45201,9.83487441455224e-07,8.656747970277488e-07
45202,9.838373004342088e-07,7.113918001258041e-07
45203,9.81520534888348e-07,9.151915688346854e-07
45204,9.836471007630172e-07,8.042182641757128e-07
45205,9.788425459496263e-07,7.42777363848958e-07
45206,9.819745036105763e-07,7.521649892291981e-07
45207,9.80309049054713e-07,7.658256103133618e-07
45208,9.837475664511731e-07,6.880720990546808e-07
45209,9.82876935201029e-07,1.9667008483400976e-06
45210,9.862192193135724e-07,8.965653166761248e-07
45211,9.816032315453012e-07,9.552577990028474e-07
45212,9.793016595696414e-07,6.638972813477373e-07
45213,9.826873242048944e-07,7.242584850174978e-07
45214,9.829853194113028e-07,6.82942210823456e-07
45215,9.859610934807282e-07,8.958201317482094e-07
45216,9.844952333079768e-07,7.241957013586156e-07
45217,9.79982881525517e-07,7.325925349957657e-07
45218,9.796278797696655e-07,7.361245614121621e-07
45219,9.8188870072039e-07,7.49903557930998e-07
45220,9.835095706059978e-07,7.728906435102393e-07
45221,9.79359281641776e-07,8.878515883804606e-07
45222,9.770044047503043e-07,7.285493517073829e-07
45223,9.81635488282574e-07,7.937170565832917e-07
45224,9.82408259866893e-07,8.143698784200362e-07
45225,9.80343961804469e-07,9.922078695612837e-07
45226,9.83032378254623e-07,7.149312523021905e-07
45227,9.82774403838013e-07,8.241764023602586e-07
45228,9.82783761877239e-07,7.706902012636724e-07
45229,9.827574572395675e-07,7.67720829591382e-07
45230,9.820874758122951e-07,7.017674982397953e-07
45231,9.82067175880245e-07,7.905913567477461e-07
45232,9.84396883409902e-07,6.79777010634946e-07
45233,9.79707464005466e-07,8.191003015686018e-07
45234,9.82865635656383e-07,7.815000518251508e-07
45235,9.82023745966657e-07,8.299808870442534e-07
45236,9.82357493487194e-07,9.86498871301353e-07
45237,9.79386656001102e-07,1.1902532878532458e-06
45238,9.844082326796237e-07,7.726453323771903e-07
45239,9.80559388369903e-07,7.828032855158802e-07
45240,9.865670148111628e-07,8.485260568258158e-07
45241,9.777642931599018e-07,7.353417897844681e-07
45242,9.844928345495898e-07,1.0124864241389351e-06
45243,9.819359923897522e-07,6.682350801609864e-07
45244,9.8368018630607e-07,7.806456031484096e-07
45245,9.835091008353333e-07,8.143990647517889e-07
45246,9.835261405966694e-07,7.106955868897148e-07
45247,9.833425593392522e-07,7.847811516447227e-07
45248,9.81765682949612e-07,6.914918065076052e-07
45249,9.828688201560636e-07,8.328062728472347e-07
45250,9.823264215968333e-07,8.158524495726606e-07
45251,9.814725030527102e-07,7.244568084051268e-07
45252,9.85278752896858e-07,8.621689963415044e-07
45253,9.844971896173457e-07,8.388186150323158e-07
45254,9.86284566791062e-07,7.332933600373486e-07
45255,9.817586530354827e-07,7.135535734458438e-07
45256,9.819380964885654e-07,9.219242907253331e-07
45257,9.80104979471877e-07,9.18881931857253e-07
45258,9.823839227957799e-07,9.394700895408067e-07
45259,9.797199594557308e-07,7.027921197789603e-07
45260,9.805251608337743e-07,6.870611860928043e-07
45261,9.851081878927802e-07,7.577457342950678e-07
45262,9.842239821253245e-07,8.186955639480236e-07
45263,9.775396091535204e-07,7.684896391789511e-07
45264,9.813337471200495e-07,8.479669052509232e-07
45265,9.772169117230758e-07,7.309521439471737e-07
45266,9.807080671427766e-07,7.703499541987125e-07
45267,9.816091131169843e-07,3.6588921005682993e-06
45268,9.811749198353377e-07,1.8080667207103024e-06
45269,9.844380576641358e-07,9.320175679149569e-07
45270,9.841151548388078e-07,7.170765662948569e-07
45271,9.81271372352602e-07,8.550670720983053e-07
45272,9.802974452724508e-07,8.084488532871797e-07
45273,9.840116060770489e-07,7.860926509632018e-07
45274,9.810957197663247e-07,9.511528866966008e-07
45275,9.812224335902797e-07,8.693623274603425e-07
45276,9.82258580716885e-07,8.249691164575927e-07
45277,9.817230432741942e-07,9.925269915946358e-07
45278,9.811777447635515e-07,1.0204140459661313e-06
45279,9.83034885468621e-07,7.147572602291528e-07
45280,9.856539935707912e-07,9.812948217111921e-07
45281,9.850311551404132e-07,1.3003256684736778e-06
45282,9.83940755544603e-07,7.940910415487369e-07
45283,9.810071048553114e-07,7.172647395884437e-07
45284,9.850803831452848e-07,7.499057378879703e-07
45285,9.72932446155711e-07,9.71427482649987e-07
45286,9.801232435043601e-07,6.915932706967209e-07
45287,9.837340064259906e-07,8.753042559906345e-07
45288,9.8472959270552e-07,8.678822504071604e-07
45289,9.808050469304215e-07,7.700555996539626e-07
45290,9.834561269231116e-07,7.619779626147132e-07
45291,9.838290280838512e-07,7.624868126981897e-07
45292,9.824201837538836e-07,8.611361917395264e-07
45293,9.829302481891412e-07,7.965341929245804e-07
45294,9.838398248594581e-07,8.338483962252472e-07
45295,9.836121757957087e-07,7.852268555654984e-07
45296,9.823040395636615e-07,6.774644798674931e-07
45297,9.831773653288535e-07,8.508500160122124e-07
45298,9.82856084625108e-07,8.430261401251125e-07
45299,9.83693380114611e-07,7.280145961348611e-07
45300,9.834529758227078e-07,8.348407156835167e-07
45301,9.824243329656024e-07,7.888339105343059e-07
45302,9.839275430251023e-07,7.23503010886895e-07
45303,9.758436821279133e-07,1.0831972056973468e-06
45304,9.748106384570823e-07,7.43261997957461e-07
45305,9.741536216995314e-07,7.733405288886135e-07
45306,9.72339461548565e-07,7.857053964455993e-07
45307,9.67071937088244e-07,8.947458844680724e-07
45308,9.748555005243754e-07,7.399388403645663e-07
45309,9.763645143824607e-07,6.988624613791314e-07
45310,9.758709643145662e-07,7.73432637903077e-07
45311,9.762319509500632e-07,7.357997044325448e-07
45312,9.756308438583762e-07,9.285341087773216e-07
45313,9.776467659887287e-07,8.289528602064101e-07
45314,9.765016974243597e-07,8.429286635005578e-07
45315,9.652935815344445e-07,1.1715085345680285e-06
45316,9.77482661028743e-07,8.30718422566118e-07
45317,9.757232117358229e-07,9.434821009432352e-07
45318,9.755862831320712e-07,7.722756105816731e-07
45319,9.728357218265442e-07,6.737304622350346e-07
45320,9.740243951471317e-07,6.840794999750865e-07
45321,9.736602569072372e-07,7.48106606515123e-07
45322,9.74772091704599e-07,7.932418839742538e-07
45323,9.73742748823413e-07,7.490236062228884e-07
45324,9.762800578058013e-07,1.089016278171764e-06
45325,9.739450982680942e-07,7.248009146623231e-07
45326,9.746050755110788e-07,9.03196095949491e-07
45327,9.74459943119567e-07,7.843855021625558e-07
45328,9.756421533364675e-07,7.20836967317454e-07
45329,9.75427476626801e-07,8.728769958419478e-07
45330,9.73394975390314e-07,9.172593545201909e-07
45331,9.733938503041723e-07,7.773364080739785e-07
45332,9.748581754900464e-07,1.3030454704251852e-06
45333,9.758514681390351e-07,8.452920054742077e-07
45334,9.762625532313155e-07,6.642146827125464e-07
45335,9.739482709673757e-07,7.910517985642637e-07
45336,9.771182999976764e-07,8.423244033373082e-07
45337,9.743488804705874e-07,9.423641297496306e-07
45338,9.674777345155076e-07,7.64354411517429e-07
45339,9.76723379769782e-07,8.889463096218776e-07
45340,9.763764822729857e-07,6.522368946141206e-07
45341,9.743059343626312e-07,9.210041809298294e-07
45342,9.752119602631992e-07,8.441688125589389e-07
45343,9.747534503538134e-07,8.031791870179664e-07
45344,9.729484881874117e-07,8.49515645535904e-07
45345,9.74963915674453e-07,7.81572648468941e-07
45346,9.7579884216729e-07,8.558460314565169e-07
45347,9.732172762292423e-07,8.688262831314289e-07
45348,9.779010403540436e-07,8.57062736692382e-07
45349,9.749998007478904e-07,7.516747842874745e-07
45350,9.505360033820954e-07,1.0245633104864718e-06
45351,9.72902251140458e-07,7.313689314880249e-07
45352,9.694099398361932e-07,7.562796094838478e-07
45353,9.747138486131142e-07,6.241652954070564e-07
45354,9.760652420414317e-07,8.215424298524801e-07
45355,9.782390600450124e-07,8.658174395602158e-07
45356,9.744078147036228e-07,8.221160425252628e-07
45357,9.761065514939422e-07,7.404464666851827e-07
45358,9.766320753050723e-07,9.542942155534367e-07
45359,9.752758031271253e-07,7.396819330266744e-07
45360,9.751829995075195e-07,6.434528413918115e-07
45361,9.75965237303897e-07,1.018798555672112e-06
45362,9.703444052588299e-07,6.995752691389602e-07
45363,9.675733444612468e-07,8.998801888670026e-07
45364,9.759781340026806e-07,8.106439660968285e-07
45365,9.709236941153204e-07,1.3336069673436576e-06
45366,9.771221520230376e-07,6.840524265144549e-07
45367,9.755559999452386e-07,7.384394339086654e-07
45368,9.755304544933734e-07,9.124965690382978e-07
45369,9.759559150668998e-07,6.765161388662827e-07
45370,9.699539688881173e-07,8.084448835438005e-07
45371,9.754804482353e-07,7.4175448313511e-07
45372,9.757512917508228e-07,1.4125582553640144e-06
45373,9.694327834488203e-07,1.058018304400582e-06
45374,9.766578313700775e-07,6.744904554540402e-07
45375,9.744581739834056e-07,8.427936464128968e-07
45376,9.765667427513705e-07,7.370429423123163e-07
45377,9.789762571338956e-07,7.818634517318863e-07
45378,9.735041014992893e-07,7.841664740469686e-07
45379,9.643282880603902e-07,1.0820128628537773e-06
45380,9.740259098293687e-07,8.551748607220963e-07
45381,9.723782074370542e-07,6.788581384056095e-07
45382,9.764220617698824e-07,7.000890133462604e-07
45383,9.740156094420895e-07,7.156998003477423e-07
45384,9.75864217614746e-07,7.410100648213495e-07
45385,9.745044301438462e-07,7.983950777589677e-07
45386,9.708519494298573e-07,8.283589566332685e-07
45387,9.777642251914948e-07,7.824918176306767e-07
45388,9.75366594056762e-07,7.372844088712148e-07
45389,9.740366094730855e-07,7.865060559387075e-07
45390,9.742146783477956e-07,7.310858778555704e-07
45391,9.776134136180016e-07,6.744319239267189e-07
45392,9.726490437690766e-07,7.24615909759323e-07
45393,9.753787448872996e-07,9.450909117689439e-07
45394,9.78694243849417e-07,6.953508275352645e-07
45395,9.75015412341689e-07,7.963717307513088e-07
45396,9.765285328744222e-07,7.092002072256993e-07
45397,9.697432119806896e-07,9.352772497855506e-07
45398,9.726211115362397e-07,7.287496484958466e-07
45399,9.734668982808093e-07,8.593026528464981e-07
45400,9.755578583714024e-07,9.364878630253542e-07
45401,9.759451577035535e-07,7.625331684733056e-07
45402,9.753744345356948e-07,8.161917319139152e-07
45403,9.723984083409218e-07,2.3809348945837684e-06
45404,9.749206874347036e-07,6.940788676028892e-07
45405,9.737450773929058e-07,9.452895090994326e-07
45406,9.728171753047453e-07,6.865258112512323e-07
45407,9.67292271777594e-07,8.851118288042492e-07
45408,9.78641741001374e-07,8.086480796676678e-07
45409,9.735337231947108e-07,7.374027801898639e-07
45410,9.73539343109712e-07,7.377215734854841e-07
45411,9.743343774386684e-07,7.829362176933453e-07
45412,9.783403545523602e-07,7.341346679007625e-07
45413,9.7400108061151e-07,6.884815694856493e-07
45414,9.711596044862472e-07,1.2100282214179217e-06
45415,9.727296647652052e-07,8.240147678848473e-07
45416,9.756181071529343e-07,8.5599204567396e-07
45417,9.757538195928607e-07,1.4714292639412782e-06
45418,9.750633832919208e-07,7.901765733036635e-07
45419,9.784825244192357e-07,1.2229098694891404e-06
45420,9.727133751150675e-07,7.07630486321412e-07
45421,9.786154579686223e-07,9.286781525792914e-07
45422,9.706271459959826e-07,1.3400294438682158e-06
45423,9.751003813551251e-07,1.087704106481283e-06
45424,9.749114446289042e-07,8.27768854084793e-07
45425,9.765208102522917e-07,7.858295308675838e-07
45426,9.7304818312832e-07,7.807123364912582e-07
45427,9.680357018336622e-07,7.155514423166099e-07
45428,9.756025021725868e-07,7.781989319481892e-07
45429,9.734779083302414e-07,7.845362068956614e-07
45430,9.715799557581715e-07,7.038920588125547e-07
45431,9.72999360546901e-07,1.3292009925787223e-06
45432,9.752508347309813e-07,1.019939074662452e-06
45433,9.762951316284096e-07,7.807196171178787e-07
45434,9.730997818811146e-07,8.625078428006893e-07
45435,9.758074239487993e-07,6.627332313001359e-07
45436,9.696725354000647e-07,9.119182798753517e-07
45437,9.758534276035203e-07,7.191498482390996e-07
45438,9.704274081142994e-07,6.325310752212249e-07
45439,9.740639119497081e-07,1.1692486031745531e-06
45440,9.75032507878558e-07,1.2725282228596431e-06
45441,9.733828732942492e-07,7.47345164473168e-07
45442,9.760246712912718e-07,7.794987557081203e-07
45443,9.74712702465001e-07,1.4621992228203977e-06
45444,9.770531131601763e-07,7.096361063972597e-07
45445,9.764334453033184e-07,8.693134995574223e-07
45446,9.760067461054037e-07,8.212044038307235e-07
45447,9.76508441779738e-07,7.538500407138164e-07
45448,9.757602899692855e-07,6.788893067668963e-07
45449,9.701612748905914e-07,8.458802890225914e-07
45450,9.769499513919225e-07,6.839605507025182e-07
45451,9.74467680311653e-07,7.223951505523134e-07
45452,9.742190769572197e-07,8.338665130593763e-07
45453,9.693497934694814e-07,1.1617903049227209e-06
45454,9.753140523680087e-07,1.4356254203115575e-06
45455,9.732013144315065e-07,1.0138131137867153e-06
45456,9.739356326891689e-07,1.0300579984351267e-06
45457,9.790180929775271e-07,6.547709901996661e-07
45458,9.721525408631738e-07,1.1853204209599688e-06
45459,9.751284154512702e-07,7.806442215957469e-07
45460,9.75417907942999e-07,1.4891544228054192e-06
45461,9.789442450343344e-07,7.047449514862402e-07
45462,9.755276975655705e-07,8.297459788389737e-07
45463,9.769733453778761e-07,8.804723000662483e-07
45464,9.761795625300413e-07,7.468642080168871e-07
45465,9.739775897917054e-07,7.199050367745379e-07
45466,9.757928429806894e-07,8.056258969192085e-07
45467,9.754047984648435e-07,7.537668855327834e-07
45468,9.75975252807691e-07,7.462785085815869e-07
45469,9.771792021793782e-07,8.249739125226423e-07
45470,9.720576000840501e-07,6.697597229736406e-07
45471,9.7587153065653e-07,7.634556569797713e-07
45472,9.721480264475982e-07,8.738255002468308e-07
45473,9.719258892917209e-07,8.633358073766157e-07
45474,9.712562689868278e-07,7.723765491908026e-07
45475,9.764281497064888e-07,9.752406538405908e-07
45476,9.734036911860804e-07,6.846114018300361e-07
45477,9.705188153125423e-07,1.6586493790560956e-06
45478,9.751507116128203e-07,8.436509439416274e-07
45479,9.750868108733827e-07,8.65755520527691e-07
45480,9.767707087935637e-07,7.468981128779434e-07
45481,9.729946680153334e-07,7.788265164735068e-07
45482,9.731073459962851e-07,8.947400739094078e-07
45483,9.758958320398389e-07,7.151650510127895e-07
45484,9.74710520901766e-07,8.455836569494464e-07
45485,9.722661014044495e-07,7.91085964399637e-07
45486,9.771251259772153e-07,7.396722264246679e-07
45487,9.75019690202817e-07,7.432532686376769e-07
45488,9.696356620979079e-07,9.634096825182428e-07
45489,9.746758145194628e-07,7.498015651702672e-07
45490,9.75738689185178e-07,8.010938333977086e-07
45491,9.741978831682247e-07,9.624368413837947e-07
45492,9.796180802057852e-07,7.029786159966419e-07
45493,9.747826533417105e-07,7.936869694564978e-07
45494,9.748758431281429e-07,1.0025798458098628e-06
45495,9.749422424700922e-07,7.802837656417582e-07
45496,9.725588741237158e-07,7.236614993610638e-07
45497,9.76435960779594e-07,7.452914266195812e-07
45498,9.733083657765279e-07,7.211391377280562e-07
45499,9.756862616449818e-07,8.155221374359796e-07
45500,9.779315251304061e-07,7.349104100302862e-07
45501,9.745162114344036e-07,9.873213940373854e-07
45502,9.762952507095754e-07,8.004170089581503e-07
45503,9.735885430341546e-07,7.28828182216411e-07
45504,9.730705924376777e-07,7.789901754348441e-07
45505,9.731598260227695e-07,1.0996679698922221e-06
45506,9.7315714985135e-07,8.922172297641845e-07
45507,9.766475773976843e-07,8.330647647503143e-07
45508,9.753488783077608e-07,8.570946214022429e-07
45509,9.77686458238913e-07,7.235622199000119e-07
45510,9.739557853909255e-07,8.716217325904549e-07
45511,9.762734046220612e-07,1.5713967528103318e-06
45512,9.762079665590658e-07,8.123594903841054e-07
45513,9.765281946755245e-07,8.103401615704176e-07
45514,9.750223605865085e-07,8.620032876929713e-07
45515,9.731694667422387e-07,8.978034913000931e-07
45516,9.762832511017365e-07,2.0713890035987945e-06
45517,9.758154901007642e-07,8.447474999779294e-07
45518,9.774111542760268e-07,6.459159026261633e-07
45519,9.712866831939968e-07,8.530975106392396e-07
45520,9.74399154613838e-07,6.752198850670035e-07
45521,9.769828289869e-07,8.00968119634142e-07
45522,9.75697689631045e-07,7.881662356510875e-07
45523,9.785025246848086e-07,7.71755885406406e-07
45524,9.758360955345676e-07,8.272562285747191e-07
45525,9.749511022031368e-07,8.468458643413706e-07
45526,9.778165673571447e-07,7.430399325546357e-07
45527,9.778858463994822e-07,1.0135657599891597e-06
45528,9.773433810160454e-07,6.995954636954398e-07
45529,9.748328877760551e-07,7.279992054781331e-07
45530,9.79260370783442e-07,7.036474823663125e-07
45531,9.751399207912543e-07,7.464043494095844e-07
45532,9.75618822858627e-07,7.668225230275199e-07
45533,9.72575507993816e-07,8.486135969100183e-07
45534,9.769622540951133e-07,7.855919783138467e-07
45535,9.749492957768105e-07,8.130737898186474e-07
45536,9.761073161628846e-07,8.434430846980757e-07
45537,9.740272669928898e-07,1.202926680831616e-06
45538,9.755916802772762e-07,8.155666795553276e-07
45539,9.797536134096549e-07,7.16715551348548e-07
45540,9.750108525114552e-07,7.640696742720652e-07
45541,9.751743436851393e-07,6.844651472067592e-07
45542,9.760669623701232e-07,6.536270539599886e-07
45543,9.766504965429806e-07,7.221418157233227e-07
45544,9.746203351243522e-07,6.887686493790433e-07
45545,9.74623487320966e-07,8.160193582875989e-07
45546,9.76761787332334e-07,7.910260266505239e-07
45547,9.776015267736178e-07,7.731874064055459e-07
45548,9.75602176475019e-07,6.882069698570635e-07
45549,9.730902443564783e-07,8.670112846719758e-07
45550,9.690400866917535e-07,1.11302966031557e-06
45551,9.768240593753722e-07,8.037926770891174e-07
45552,9.733778770155881e-07,8.175076133046474e-07
45553,9.755774764152402e-07,8.70182278084099e-07
45554,9.728945985924546e-07,6.736600455093258e-07
45555,9.756391157572114e-07,7.564018950196071e-07
45556,9.775606143595433e-07,9.7107567576559e-07
45557,9.688629324117816e-07,1.1246617967308149e-06
45558,9.757458451351174e-07,7.792562522324098e-07
45559,9.765976171129741e-07,9.472080395133847e-07
45560,9.759495252794392e-07,9.208711016936114e-07
45561,9.77224826024656e-07,7.002475409565903e-07
45562,9.730135427969433e-07,1.2717466015794974e-06
45563,9.747062307018211e-07,7.050987188187967e-07
45564,9.782035920216346e-07,9.220300276130661e-07
45565,9.77768093267612e-07,9.685262104383655e-07
45566,9.777474120376108e-07,6.692977931289042e-07
45567,9.715630452585257e-07,7.512321982117627e-07
45568,9.764734006585674e-07,7.23773382042622e-07
45569,9.727508873116379e-07,7.776599094606686e-07
45570,9.775531334457683e-07,8.514407918470996e-07
45571,9.724733682377754e-07,8.513229565232638e-07
45572,9.752869508607656e-07,9.02210608313748e-07
45573,9.755708754778769e-07,8.186924394890567e-07
45574,9.731804580811984e-07,8.163970025196229e-07
45575,9.740571130289123e-07,8.693471168497008e-07
45576,9.739010962190614e-07,9.239118234573382e-07
45577,9.74390614899667e-07,1.0412903018043835e-06
45578,9.75262444776052e-07,7.840615825073801e-07
45579,9.764464508637267e-07,7.815065029905687e-07
45580,9.761460816684695e-07,8.350811179068753e-07
45581,9.74799899400709e-07,7.999250032586124e-07
45582,9.748676989159932e-07,7.140685312371484e-07
45583,9.761493187347854e-07,6.842315694336449e-07
45584,9.75223208627349e-07,6.360261313919989e-07
45585,9.727839791141206e-07,8.817435349128188e-07
45586,9.775054935188715e-07,1.1297240109173918e-06
45587,9.73266831840744e-07,8.247218547263468e-07
45588,9.63030475339828e-07,1.439857492502438e-06
45589,9.772851440632906e-07,1.1465509817755907e-06
45590,9.734335905221064e-07,8.696703339945389e-07
45591,9.733964917946843e-07,7.179412384258103e-07
45592,9.756169063986973e-07,7.446326612355948e-07
45593,9.748004282703317e-07,8.395297516212202e-07
45594,9.721819485427359e-07,8.083727402878861e-07
45595,9.76380345870615e-07,7.867330758502296e-07
45596,9.775184148231954e-07,7.335141741489979e-07
45597,9.736584025382828e-07,9.426329268212521e-07
45598,9.714397855541867e-07,7.252950463702132e-07
45599,9.77843877927053e-07,6.694513368475253e-07
45600,9.76537724157437e-07,6.905763735123747e-07
45601,9.772454396183954e-07,8.475065138714522e-07
45602,9.774085044731243e-07,9.035979981329844e-07
45603,9.76732838881236e-07,7.965113516405573e-07
45604,9.74894953297243e-07,7.269060164198758e-07
45605,9.739299355706668e-07,8.454363902433704e-07
45606,9.751263464783638e-07,8.028131804070053e-07
45607,9.72991671215591e-07,7.232902572562591e-07
45608,9.768666795750596e-07,7.31644966763054e-07
45609,9.760716941954978e-07,7.898653492353362e-07
45610,9.747590067066139e-07,7.520016646889794e-07
45611,9.768080041264452e-07,7.450284974694901e-07
45612,9.733285325512624e-07,9.371745060752831e-07
45613,9.759985498711765e-07,9.268523227357493e-07
45614,9.753851163019798e-07,7.428948146932171e-07
45615,9.785504212544469e-07,7.685949065513422e-07
45616,9.777441106372065e-07,7.464507204844488e-07
45617,9.757102268946812e-07,1.2538239007430788e-06
45618,9.772269744943163e-07,8.211974198529729e-07
45619,9.777022515840423e-07,6.597013843537665e-07
45620,9.744248955344182e-07,8.168735385949664e-07
45621,9.753609811222512e-07,6.851618354585349e-07
45622,9.762943709377497e-07,7.060652775537722e-07
45623,9.739602148224809e-07,7.322583731102278e-07
45624,9.774559060687125e-07,7.19726615989951e-07
45625,9.710835223758497e-07,1.0282006687829295e-06
45626,9.69075816882677e-07,8.117510223534654e-07
45627,9.740491195860476e-07,7.243526570763535e-07
45628,9.786504242225249e-07,8.262572031137235e-07
45629,9.75625745453936e-07,7.876028880579851e-07
45630,9.724504345425794e-07,6.956639649177442e-07
45631,9.765192191351996e-07,7.288108327193263e-07
45632,9.787725799546398e-07,1.2328084222274734e-06
45633,9.765601501728978e-07,8.826931600292593e-07
45634,9.738524277563149e-07,1.1476116774417028e-06
45635,9.760763958095919e-07,8.739788850629693e-07
45636,9.722800640415174e-07,9.408535144499388e-07
45637,9.77794369290459e-07,7.528028880825052e-07
45638,9.754035586712194e-07,8.796263571718427e-07
45639,9.759575577714163e-07,7.175139966814631e-07
45640,9.750721602591766e-07,6.748696004092419e-07
45641,9.729456065312712e-07,1.183145872859318e-06
45642,9.758981954962166e-07,8.525391906196281e-07
45643,9.755798638545027e-07,7.588370263442318e-07
45644,9.76014130449951e-07,1.115542465662212e-06
45645,9.754140784439889e-07,8.045502023076788e-07
45646,9.77175501552039e-07,8.161807297265738e-07
45647,9.76983967917954e-07,7.486786243425827e-07
45648,9.74995383025822e-07,7.49681589513269e-07
45649,9.788756555119109e-07,7.383971512301041e-07
45650,9.770394700898894e-07,7.126478191977075e-07
45651,9.77644066862451e-07,8.57995619454772e-07
45652,9.717799952462e-07,8.127040006004822e-07
45653,9.726021511098446e-07,9.476494600023787e-07
45654,9.755604979420467e-07,7.675118798026077e-07
45655,9.735390994066768e-07,7.057991739965462e-07
45656,9.753755186667252e-07,7.236986872024838e-07
45657,9.748664568009199e-07,9.61683651317392e-07
45658,9.74017815992013e-07,1.0769508258539806e-06
45659,9.7262895056849e-07,8.878551201910117e-07
45660,9.750936421910875e-07,8.035756691978012e-07
45661,9.738804761505487e-07,7.416319845848157e-07
45662,9.746818143958944e-07,1.4261268594154471e-06
45663,9.721205834965565e-07,7.901400203031196e-07
45664,9.77051651139074e-07,1.042574515406763e-06
45665,9.770381472347208e-07,1.0141264620136258e-06
45666,9.76834246405418e-07,8.050422380352377e-07
45667,9.755355242931568e-07,8.998426488759181e-07
45668,9.769795607844752e-07,8.161291657015684e-07
45669,9.713367616653225e-07,7.583246283508403e-07
45670,9.767710371725436e-07,1.011450830143993e-06
45671,9.75011632454774e-07,8.383393734353559e-07
45672,9.731201197277464e-07,7.235291011255869e-07
45673,9.757829833358954e-07,7.11370118067472e-07
45674,9.75266295040647e-07,8.225665582784981e-07
45675,9.776121588090448e-07,7.807865030646619e-07
45676,9.760202011447088e-07,7.811107815252052e-07
45677,9.739100610813635e-07,6.38410728082062e-07
45678,9.75670238852624e-07,6.930177825321236e-07
45679,9.759007557164395e-07,8.397785832771202e-07
45680,9.740366619225949e-07,7.477657401102067e-07
45681,9.741549521164253e-07,8.552097889571056e-07
45682,9.776626518635843e-07,7.442239420913188e-07
45683,9.757189833176538e-07,7.594164993457615e-07
45684,9.747605390409084e-07,7.861252687314129e-07
45685,9.75110249893282e-07,1.008917010661578e-06
45686,9.76116477661525e-07,8.602380436442677e-07
45687,9.76044035051016e-07,7.144837522112767e-07
45688,9.72793681396331e-07,9.013181308437436e-07
45689,9.763233161571527e-07,7.742488275211252e-07
45690,9.758952952679178e-07,7.176328557594967e-07
45691,9.72395526891165e-07,8.891659970882474e-07
45692,9.77711498945463e-07,8.609047922425507e-07
45693,9.749237675512036e-07,7.958896226107181e-07
45694,9.763469514068221e-07,7.429117263609594e-07
45695,9.728320724270942e-07,9.15221128805722e-07
45696,9.743893896383908e-07,6.382693990106568e-07
45697,9.753717364695404e-07,7.853593282800221e-07
45698,9.70230723294493e-07,8.763524889752876e-07
